,Date,user_id,comments,cleaned_comments
3467,"February 11, 2015  2:08AM",benjaminh,Good thinking lol! Hadn't thought of that. Might try that someday....,hadnt someday lol thought good might thinking try
3468,"February 11, 2015  2:19AM",markcincinnati,"Assuming my comments are not banned: We have two Audi dealerships in Cincinnati. I have dealt with both of them, but purchased every one of our Audis from one dealership -- now called The Audi Connection.  We have two BMW dealerships, too. Purchased three Bimmers from one of them -- The BMW Store -- over the years.  These two dealerships -- the ones that we have purchased from have been wonderful to deal with from a sales perspective AND a service perspective. Out of more than two dozen Audis we have had, we did have one that was problematic (actually the brakes were the issue). Audi of America sent their area representative to help out the situation. As usual, the dealer was helpful in making such a thing happen.  OK, I get it -- your mileage may differ. I agree with whoever said -- get rid of the bad ones (or words to that effect). No mfgr can tolerate even a very small number of crappy dealers. The Internet spreads the tales of woe like a Cancer. I know dealers are often local business people, not mega corporations -- although this is changing, in the era of the $1B dealership ""groups.""  The dealer can do harm, sometimes great harm to a brand -- and god knows Audi can't afford a sub-par dealer. No mfgr can.  If you need to buy or lease a new Audi and you are within 250 miles of Cincinnati, you can certainly buy one here -- but that probably does you little good with respect to service after the sale. You need a relationship with your dealer somewhat like your relationship with your ""barber"" (or hair dresser if you don't like the term barber). Of course, if you don't work at the relationship too, it won't pan out favorably, probably.  My Audi service mgr and I have been on a first name basis for perhaps 15 years -- our sales rep, in his mid-80's finally retired; he had been at the dealership since the discovery of dirt. Our new guy only has 12+ years with the dealer, he is so new he's still learning where the restroom is.  The time on the job of the various players at the dealership is a huge clue. If the lot tech guy and your sales rep have about the same tenure, you'd be better off finding out the tenure, overall, of the reps. Ditto the shop people, shop foreman, service manager and service writers. My service adviser has been at the dealership for at least a decade.  The Audi Connection is the poster child for what a dealership should look like. The BMW Store has a similar tenure with its people and the dealer experience is all the better for it.  If you have a bad dealer, I do feel for you -- if you can, get the hell away from them.",corporations people litacurae perspective bad within whoever dont term wont maintenance ok learning relationship woe feel tolerate comments wonderful work america great every name huge dealer internet subpar diconsole guy although groups effect decade brand various efficiency words 15 reps sales tales similar child changing differ deal dealership making know poster still situation certainly least dozen respect dirt need god consoles tech sometimes small audi purchased harm basis overall local hair foreman afford helpful even bmw dealerships sent good mid80s new connection away cincinnati 12 knows lease barber shop tenure look two crappy finding mgr 1b years mfgr dresser said pan discovery may job often happen mega first favorably store cancer three agree hell since banned ones time perhaps somewhat get spreads finally business rid restcomfort problematic safety cant adviser actually manager course probably bimmers sale buy resafetyd rep numercedeser miles help issue usual writers dealers lot experience representative beaudier youd one like dealt assuming thing area era called clue hes 250
3469,"February 11, 2015  3:12AM",sweendogy,"Acura- this page and others on edmunds seemed to always be - let's see how good this new acura is- and the Tsx is a comp to others- and the TL is an poor mans s4. but acura for the last 15? Years has not done anything in sedan form. If you want a great Acura sedan (or coupe) get the second gen type2 legend -(6 speed please, google it)  (the square TL /s another) and also the bug eyed integra GS-r.  The last TL, the last Tsx and the first ILX - no good -(all ugly and could not match comp)  the RLX no one buys. The new TLX from reports is nice but nothing special- You can look at zero to sixty numbers and cost of new ILX (for 16) vs its comp but is it really in this class? It's still a civic under the skin and until Acura runs a turbo 4 it's a back burner car at best - Infiniti after gaining so much traction is now nowhere as well- maybe the parents don't care - ",performance dont gaining traction could 6 care great acurax zero 15 ugly form really 4 see back still much runs coupe mercedesss another sedan sixty special cost legend match audi maybe bug nice page google good new last parents others anything reports skin vs comp please nowhere burner done want look numercedesers mans years honda always first second well 16 gen get square buys performance edmunds eyed aspiration infiniti lets nothing acura type2 one poor also car gsr seemed
3470,"February 11, 2015  3:19AM",sweendogy,@graphic_guy‌ lets not go gaga over dealerships- used cars and service bring in the big bux. The new car dealer is happy you bought the car and now happy to service it -  Let's see how the next dealer listens and responds to the trade in on the caddy.... Maybe you got a bad dealer and a bad car- but the end game is to make money. ,trade money see big gaga bad cars make responds got lets maintenance happy go bring listens maybe graphicguy‌ used next dealer bux car dealerships bought new end cadillac game
3471,"February 11, 2015 11:35AM",benjaminh," It happens I'm 50, not that you would have known, and so it's not like I need to google that 6-speed Legend. I admired it back in the day.  In some ways perhaps the Germans are ahead of the 2016 ILX. For instance, the A3 seems to have nicer interior design. And the BWM 320i, of course, is sure to have better handling.  But the Audi A3 under the skin has a lot in common with a $20k VW Golf. That doesn't seem different to me than an ILX having some common bones with a $20k Honda Civic. They take these bones, reinforce them, put new skins on them, put new engines in them, etc. Well, I'm not so sure about the engine for the A3, now that I think about it. Isn't that basically the new standard Golf 1.8 turbo engine? Not sure.  A turbo for the ILX might be nice, but I think the ILX 2.4 is already beating all of its competition with the base engines in terms of 0-60. And the competition isn't really weak, and so that seems plenty powerful enough for the likes of me.  And when it comes to reliability and long term ownership, many would take an Acura over an Audi or MB. If you're just leasing and want the prestige, then the others are probably better choices. But if you're actually buying it for yourself and plan on keeping it, then Lexus, Acura, etc., might have an edge there.",bmwi germans leasing performance think 20k youre term im weak plenty bones comfort long ahead take 50 day performanceful seem really back prestige many performance happens nicer doesnt ways need base instance standard skins legend audi lexus nice 24 beating google mercedes buying terms new others skin 060 want might ownership honda performances bwm design keeping choices well reinforce would perhaps performance different seems common isnt 2016 plan 18 actually course competition probably likes etc basically sure admired edge already lot acura put performance beaudier like 6performance enough comes known volkswagen
3472,"February 11, 2015  3:31PM",graphicguy," Dealership is the front line of your ownership experience. As the old saying goes...""you only get one chance to make a good first impression"".  My wife is a lot more forgiving than I am when it comes to customer service. She's the one who is willing to give the benefit of the doubt. Me? I don't care if it's my real estate agent, my stock broker, my car sales person, or even my landscaper,  Car dealerships (and in turn, car manufacturers) expect me to live up to my commitment when buying a car to pull 10s of thousands of dollars out of my wallet for their product. I expect that they live up to their promise that the car will operate as they said it would. And, if it doesn't, I expect them to make it right without pushback. That last part is where Audi got in trouble.  The dealership Mark is referring to was actually at least moderately helpful, but still unwilling or unable (maybe both) to fix the car. Their Service Manager said the DSG trans and components of the Quattro system needed to be replaced. In a moment of unusual honesty, he said that Audi had a problem with some of the components for the drivetrain that were out of spec. He thought he'd get the green light to do the repair. That authorization never happened. The service manager said at one point that the Regional Audi Rep told him the car was too expensive to fix. Not that it couldn't be fixed, but that he thought it costs too much to fix it. Really? I mean REALLY? Guess what? It was 4X more expensive to buy back and label the car as a corporate buy back.  It wasn't just me with the issues. One of the trade rags I read after they bought mine back, mentioned the same issue. I looked for recalls. Never saw any.  The Audi Customer Service people suggested I take it to the other Audi dealer in town. I have no proof, but I think they looked at it, test drove it, called the Region, got stonwalled and essentially just changed the trans fluid. Clearly, that wasn't the problem as it still existed as I drove it away from their service bay. Took it back to them a 2nd time. Can't remember what they actually did, but it didn't fix the problem.  At that point, Audi had the car for a total of about 6+ weeks. They came back and said lemon law didn't apply because I had the car in for two separate issues. It was the same issue, that needed two fixes....Quattro and DSG. I don't know what they thought....perhaps I was just going to forget about it?  Icing on the cake....called Audi Customer Care (allegedly a Supervisor who had been assigned to my case), who proceeded to tell me the reason none of the local Audi dealerships would service my car, was because I didn't buy it from them. Uhhhhh.....izzatright? That's not what both of the Audi dealers told me. Game on. You're buying the car back, which they ended up doing.  I told Mark's dealer what I thought could have/should have happened. They should have either replaced the trans and Quattro components. Or, they should have just swapped the car for one that worked correctly. Neither was offered....and believe me, I did ask. They wanted me to take a about a $10K hit to swap out the car, though. Yeah....that's really fair!  As far as the Caddy? I'm not expecting the same resale percentage numbers I was used to getting with my Acuras 9which were exemplary). That said, I bought it right ($15K and change dff MSRP). So, I took the good deal up front with getting a great deal instead of on the back end when it comes trade time.",never point people benefit forget allegedly agent think dont suggested youre wife ended fair uhhhhhizzatright front im costs proof issues operate saying product either maintenance pushback honesty chance told system ask old could supervisor 6 take unable lemon separate care great wallet thousands real impression dealer came give bought region acuras town exemplary manufacturers broker regional sales going trans really trade thought fluid back msrp changed maintenanced shes dsg reason dealership mentioned geaudiing deal know haveshould still much doesnt least 10k mine marks authorization happened commitment referring didnt line light promise percentage maybe audi test trouble local estate bay expensive fixesaudi 4x person even helpful thoughtperhaps icing dealerships good buying last right away took willing cadillac hed believe rags without corporate tell stock wasnt far two saw green numercedesers pull make forgiving moment mean weeks ownership swapped mark apply said offeredand wanted case unwilling none 9which though first couldnt label instead components goesyou used read spec time guess 15k would get proceeded yeahthcadillac landscaper end game doubt correcacuray drove essentially cant law part actually manager cakecalled live buy hit 2nd unusual rep change got recalls stonwalled swap expecting customer issue looked fix dealers lot total problem neither turn experience one fixed worked dollars dff needed expect resale car existed performance 10s maintenance rememercedeser called assigned comes thcadillac clearly moderately
3473,"February 11, 2015  3:46PM",graphicguy,"Mark....I think the Audi Connection could be a very good dealership. I think they were hampered by their Regional Rep. Plus, neither them nor the one on Beechmont could come close to the deal I got out of the Chicago Audi Dealership (Westmont). We're not talking about a deal that was a few hundred better....we're talking about a deal that was a few thousands as the delta (I think it was about $3K difference). I gave both the opportunity to get close...even gave them a little working room given I'd save the time to drive to Chicago and back home again. The Chicago dealer bought me dinner and paid for a hotel room near their dealership. I can't even imagine either Cincinnati dealer doing that.  Went to Dayton Audi store, too. They were more like the old ""let me get my manager to see if we can make a deal"". After waiting 30 minutes for this manager to show up, I left their store. Sales person tried to stall me more, but enough was enough.  BMW Store is good. They never seem to have what I want. They have a pretty rigid set of criteria of cars they order from Stuttgart. They seem to get a lot of base models with base drivetrains. I tend to want the ones with the bigger, better drivetrains, which Sweeney always seems to have. I have a personal relationship with ""my guy"" at Sweeney BMW, though. He's been there for probably 20+ years. I've bought 3 BMWs from him. Deal is always skinny, and simple. Anything I've ever had go wrong, it's taken care of. No questions, no pushback, no fuss, no muss. No issue is too small for them (nor too large).  We're not so different. We deal with people we trust. I think that's true of most people.",never tend people id plus litacurae ive think working either difference pushback relationship could old near brands beaudierwere let care wrong thousands dealer guy bought regional sales scomfort seem see 3k back deal dealership nissanions true base gave went small large marki audi ever close opportunity simple comfort even person drive bmw 3 good save connection hotel cincinnati set anything fuss hampered skinny order want rigid show imagine make come chicago years sweeney left always westmont though taken store personal dinner ones preaudiy muss time different minutes get tried hundred seems bigger 30 cant beechmont manager stuaudigart probably cars paid rep got home trust talking issue go lot waiting neither closeeven beaudier 20 one like enough dayton delta given thcadillac criteria performances hes
3474,"February 11, 2015  4:46PM",roadburner," That's just about the same policy I follow. My SA at my BMW dealer is also a CCA member and attends HPDEs in his 1998 M3. I've also built a relationship with one SA at my Mazda dealer. I've also written letters of praise to the corporate offices; in 1996 I even received a personal reply from Vic Doolan, who at that time was the President of BMWNA. It's amazing to see what happens when you are courteous and don't treat the dealer as an adversary...",corporate follow ive see sa adnissanry dont president aaudiends happens cca amazing mazda praise doolan vic relationship 1998 reply performancedes one 1996 personal offices also even dealer courteous time bmw memercedeser policy built treat thcadillac received wriaudien leaudiers
3475,"February 11, 2015  5:01PM",robr2," And as I noted, I don't burn them on surveys. If I have a problem, I speak with them directly. A couple of years ago I had the timing belt done on my Passat. About 30 days later, the thermostat went. It requires just about the same labor time to reach the tstat as to get to the timing belt. I mentioned it to the service manager and he went through my customer history. He noted how much I've spent there, if I was asked if I wanted to change the tstat when they did the timing belt and I'm sure somewhere in there is my CSI report. Viola - 3 hour labor credit.",30 labor reach speak done viola days ive thermostat burn later manager dont mentioned report im much change years sure somewhere belt ago maintenance customer wanted history hour went problem couple asked timing surveys time tstat credit noted requires get spent 3 csi volkswagen direcacuray
3476,"February 11, 2015  5:06PM",roadburner,Exactly. The surveys are ridiculous to begin with- anything less than a top mark being considered a failure.,exacacuray failure considered mark surveys begin top ridiculous anything less
3477,"February 11, 2015  7:15PM",sweendogy,Finally alive again - nice work men. My anger with Acura (don't get me going on Infiniti) is they were so close and they blew it. They had the turbo and shelved it. They had cool names and ofcourse the reliability.  The ILX is basically a TSX gen one reborn - - which is a good thing but the true comp has them beat. I don't have the numbers but my audi dealer has 60 a3s on the lot and 3 of them are the 1.8. Read caranddriver.com for there take and it's not a good read for the ILX. Weight 63% front should be fun on the twists go.   The dealer experience in reading above posts seems like a big deal- Im about price - how much can I get into and out of a car not which has a latte machine. I would rather not be in a dealer at all- knock on wood I wont be again for anything other than a $300 oil change. bUt I can see @graphic_guy‌ frustration given his unreal experience. I also like the fact he's friends with SweeneyBmw which if I was shopping for a BMW no better place then Sweeney.,performance big posts dont shelved im front ofcourse wont names rather cool machine take friends work dealer going 60 see reborn deal knock much true blew 300 twists audi close nice beat bmw oil 3 good anything comp numercedesers place sweeney laaudie read caranddrivercom shopping would gen get price seems finally weight fun 18 frustration wood fact unreal infiniti basically change men go lot sweeneybmw acura performance experience beaudier alive one like graphicguy‌ anger also thing reading car given 63 hes
3478,"February 11, 2015  8:13PM",stever,"If you recently bought a new car and are really appreciating high-tech features you didn't have previously, a reporter wants to hear from you. Please email PR@edmunds.com by Thursday, February 12, 2015 and include your daytime contact information and a few words about your experience.",2015 please 12 really include recenacuray information thursday features didnt email daytime previously experience february appreciating contact hear car hightech reporter predmundscom bought wants new words
3479,"February 11, 2015  8:18PM",flightnurse," I remember talking about the CTS and how I liked it and you mentioned that you wouldn't step in a Caddy dealer because of how they treated your mother many years prior, but giving you 15K off MSRP changed that for you.... Now if the dealer came back with only 7% off MSRP would you have taken the dealer? But in the end, money talks and did for you... I'm sure anyone would have taken the dealers deal of 15K off a 60K car I'm sure you lease payments are lower then what your TL was. Dealer experience goes only so far, it's nice to go to my BMW dealer and help myself to the coffee bar and pastries, but I'd rather not have to go to the dealership at all.",id im rather prior dealer pastries came money mother back msrp changed deal mentioned dealership many bar lower nice step bmw liked cadillac lease far years coffee payments taken anyone 15k would end giving wouldnt sure help talking goes dealers go acura talks experience treated 60k cts 7 car rememercedeser
3480,"February 11, 2015 10:37PM",stickguy,"my Acura dealer is perfectly nice. nothing over the top fancy. But, breakfast stuff (donuts), little water bottles, a TV, and a small business area if you want a desk or PC.. Good enough for me, since I go there every 6-7 months when the little wrench comes on, and just drive into the express lane (no appointment) and am done in an hour or less. maybe slightly longer if I was do for extra stuff.  so I don't really need a luxury spa, since most of the time I am there I am checking out the new cars (at Acura or one of the other dealers in the complex), and if the car needed to stay longer, I would just get a loaner and not hang around.",comfort litacurae dont stay perfecacuray longer extra every dealer chevrolet around loaner really donuts months complex stuff need hour small maybe nice appointment drive good new pc done hang want less botacuraes top lane since time would get wrench business spa cars fancy 67 tv dealers go nothing acura checking water one needed area enough car breakfast desk comes slighacuray
3481,"February 12, 2015  4:14AM",m6user,"According to this article, Acura may be bringing back the Type S designation in the form of a turbo 4 cyl producing 300+ hp.  I think that would make the ILX, which it is apparently slated for, more than competitive.    http://www.autoblog.com/2015/02/10/acura-ilx-type-s-300-hp-turbo-four/",performance performance 4 back article think designation make bringing producing slated may 300 acura competitive apparenacuray haudipwwwautoblogcobmw0150210acuraacuratypeaudi00performanceperformancefour hondaing performance would type form
3482,"February 12, 2015  4:27AM",stickguy,that could make an interesting little buggy.,could make interesting litacurae buggy
3483,"February 12, 2015  5:31AM",Michaell," Only if they add SH-AWD, then you'd have a Golf R or Focus RS competitor.",sperformanceerformance competitor r add youd rs ford volkswagen
3484,"February 12, 2015  2:37PM",graphicguy," Sween....you and I agree (O.M.G..... . Wife being in an Accord, I'm beginning to see the Honda engineering in a lower priced car vs the Acura counterparts. I drove the TLX. Nice car. Not the same driving experience as the TL-S models or even the SH AWD TL that I had. Admittedly, I like the look of the new one better than the old one, but didn't have an issue with the ""beak"" look that others did.  Truth told, if Audi had just fixed my S4, I'd still be in the fold. Instead, they lost me. I have to believe I'm smack dab in the wheelhouse of their demographic, too.  Bang for the buck, an S4 is hard to beat.  But, as these things go, every body is stealing from everyone else. My CTS AWD has the trick torque vectoring rear that the Audi Quattro and Acura TL SH AWD have. My CTS has the twin scroll turbo that the BMW 4 cyl has (and more power to boot). Get the V-Sport (last year could be had for high $40s). and you get the 6 cyl with two turbos...wicked fast.  Took a couple of weeks, but once I got used to CUE, I ""get it"". And, I like it. My understanding is they went through a couple of interim updates to get it to this point, though.  ILX needs that turbo motor. Otherwise, stick with a Civic.  The Civic and Accord are great cars. Are their Acura counterparts worth $X,ooo more? It's not clear cut. So I guess that's pretty telling.  That said, I loved all the Acura I've had. Not sure they shouldn't just go ahead and just be an upscale SUV brand and be done with it. Maybe they're hoping the new NSX will breathe life into their car sales. The ILX and the TLX both need that turbo 4, though. The TLX, in particular, looks like a took a step back going from the sweet 3.7L in the previous gen SH AWD version to the 3.5L in the current car. Not sure what the thought process was there. In the tech dept, where they used to be at the forefront, they're now lagging behind, even with a totally new refresh.  BTW....here's my BMW dealer......http://www.sweeneybmw.com/index.htm   FN....if the prospect of getting $15K+ off a CTS wasn't out there, no way I would have entered the Cadillac showroom. My issues with Cadillac came before the GM ""purge"". I think the Cadillac dealers had to get into shape or the prospect of GM cutting them became quite real. That was very evident in my experiences with the same dealership 11 years ago, and the experience with them now. Truly, it was a night and day difference.  Drove the ATS. Thought it was a really fun car. A tad small for my tastes (reminded me of the A3, sidewise). Drove the CTS, and had as much fun, only with all the trappings of an E Class, A6, 5 Series......a better suspension than any of those, with better steering, braking, etc. A Cadillac....right? Who'd have thunk it.  Frankly, if I didn't get such a good deal on the CTS, I would have been targeting an IS350 F-Sport, probably this summer. That's a fun car, too. A little on the snug side (and I'm not a big guy).",hard driving point id performance ive litacurae think big summer trick admiaudiedly wife purge im telling cuaudiing issues refresh previous told difference updates old could ahead brands sweet 6 performanceering whod worth behind great every entered acurax xooo real experiences motor came day guy high brand acuras upscale else stick bang sales omg going performance fold really needs smack 4 beginning see back thought geaudiing performance 11 dealership deal side still much life mercedesss need didnt tech went small couple performance shouldnt audi maybe vperformance lower braking nice buck performance even step beat tastes counterparts bmw good new last others took cadillac believe vs vectoring understanding 35l btwheres snug done showcomfort dealerhaudipwwwsweeneybmwcominsubaruhtm wasnt look two theyre weeks evident years said honda priced 40s dab became trappings e though targeting fast instead version demographic agree fnif year body used 5 preaudiy truth guess 15k would gen shape steering stylinghouse get sidewise cut nsx things fun iaudi50 drove process suv cue frankly way probably everyone performanceswicked cars twin etc lagging gm performance boot got sh interim sure hoping 37l breathe ago issue rear loved dealers sweenyou go current tocomforty acura quite experience beaudier beak forefront one clear like fixed looks stealing night fperformance cts reminded dept cadillacright seriesa thunk car truly scroll otherwise thcadillac particular prospect lost tad
3485,"February 12, 2015  6:52PM",billyperks4,"Well I am a big guy and this 535 fits me perfectly- this thing is a blast in the snow, the TL AWD is good but the Bimmer is GREAT. - Happy Motoring.",snow big fits blast 535 happy acura perfecacuray performance great well thing bimmer guy good motoring
3486,"February 13, 2015  4:12AM",andres3," LOL @ $300 oil changes. I won't be getting my Audi serviced at the dealership again; it's just too much of a rip off. For your $300 they probably do lube things (joints/hinges, ect.) do a 150 pt. inspection, but in the end, it's just an oil change. I got them to give me 15% off because even at 10% off I felt as I was being ripped off (I originally thought 15K service included a new engine air filter at least; it doesn't!). They are making their maintenance intervals a lot longer it seems.",rip maintenance thought included geaudiing probably felt dealership making jointshinges much performance change inspection got wont filter least doesnt ect maintenance changes lube 10 300 maintenanced air lot things lol longer audi intervals ripped even 150 15k give oil pt new seems end originally 15
3487,"February 13, 2015  4:20AM",andres3,"At my last HPDE event I won an auction to get more than half off on a Audi S4 3.0 Supercharge tune that takes the S4 to 400+ HP. They couldn't make the tune happen on a Sunday, so it'll happen at my next HPDE event in March. This is a tune that turns the S4 into a M3 killer. Since my car has been pretty much flawless, I think I will go ahead and risk the potential ""warranty"" issues. It's already a beast; should be fun.",30 fun tune iacural think beast takes much make sunday maintenance issues turns auction already go risk happen ahead event couldnt audi performancede 400 march since potential next preaudiy performance bmw car killer get last half flawless supercharge
3488,"February 13, 2015  5:03AM",roadburner,"I took my Club Sport to my BMW dealer last month for an Oil Service, brake fluid flush, and coolant change and I was only charged $315.",fluid performance month change flush maintenance coolant club 315 dealer bmw oil charged last brake took
3489,"February 13, 2015  1:56PM",graphicguy,"RB.....my BMW dealer keeps sending me ""Service Specials"" in the mail, even though I no longer own a BMW. They tout that their prices are in line with other national car service places. They say they'll meet or beat any other store on tire prices. And, they're charging $70 for a synthetic oil change, tire rotation and whatever inspections BMW requires.  So, at least they're trying to be competitive.  Even my Caddy dealer offers an oil change, tire rotation and inspection for $40. Won't need that for awhile, though given they're like BMW and offer free service for 4 years.",meet sending specials tout 4 free synthetic awhile rbmy keeps theyre change safety least inspection theyll wont need years rotation maintenance say prices line charging competitive though national mail longer inspections trying whatever places store like offers 70 even dealer beat bmw car offer oil given requires cadillac 40
3490,"February 13, 2015  2:24PM",markcincinnati," I have a question (prompted by an article I read about the RS7): Audi, today, uses the DSG transmission on the S4, S5, S6 and S7, for instance. Yet on the RS7 they use the 8-speed Tiptronic. The stated reason is that the currently available DSG can't take the forces generated by the RS7's engine. The article said the S6 was on the cusp of stressing the DSG -- and owners of an S6 were cautioned not to after-market upgrade the HP and torque (which is quite possible with the turbo S6 V8, e.g.).  Can the DSG in the S4 handle the upgrade you are contemplating and have a good long life? If not, what is the cost -- or risk in this upgrade?  My dealer says the S4 is going to have a horsepower and torque boost to keep it ahead of the standard V6T in the 2016 A6 line. It means, to me, that they have resolved the DSG issue; wonder if there is the headroom in the current DSG to take the upgrade is my concern.",performance horseperformance audis available possible long ahead take generated keep concern dealer risk cautioned going reason dsg performance life contemplating cost instance owners line standard audi performance cusp tiptronic good performancet stated yet performance eg aftermarket prompted uses s7 said forces 8performance performance today handle wonder read 2016 resolved boost cant article nissanion use issue headcomfort current quite stressing says upgrade performance currenacuray means
3491,"February 13, 2015  7:53PM",sweendogy,M @all - I have to go tru the dealer recipe and confirm but it was 330 bux all in after taxes - no tire rotation and pretty much an oil change and a car wash which after getting 5 feet of snow the very next week did nothing. Yes I feel ripped off- the all road loner was a nice touch and was able to handle the Wegmans run I had to do. Shame on me. Fool me once.,recipe snow touch geaudiing yes wegmans wash loner much change safety week confirm run rotation shame go nothing feel fool tru handle road nice ripped 5 next dealer preaudiy bux bmw car able oil feet taxes
3492,"February 13, 2015  9:14PM",andres3,I guess they figure a lot of Audi owners are made of money and won't shop around.,lot made guess money wont audi figure shop owners around
3493,"February 13, 2015  9:16PM",andres3," I'm not worried about it. When the DSG oil gets too hot, I know the transmission will go into limp mode, that happened late in my A3's life after I had a bunch of mods on that one. Usually happened when you got near the last lap of a session, but it was annoying nonetheless. Given the R8 has switched and upgraded to a dual clutch DSG unit, I think they've resolved any issues with the DSG and power/torque. I'm not too worried about it. I think they know most RS7 buyers aren't planning to track it, so they made it a slushbox transmission.",resolved track usually think hot limp gets dsg know im performanceperformance planning life got issues annoying happened theyve performance clutch go made unit near switched audi one r8 dual buyers nonetheless bunch mods upgraded oil lap given late slushbox last session mode worried arent
3494,"February 13, 2015 11:24PM",sweendogy,@andres3 keep us up on that upgrade- I've been debateing doing something as well after hearing about @flightnurse‌ adding extra to the bmw. Would love to know cost and location. ,flightnurse‌ andreaudi ive know cost something hearing us debateing upgrade keep extra well adding bmw would love location
3495,"February  4, 2015  1:29PM",brian125,I like the S3. Sharp looking but small. The 19' performance pck/ tires look awesome on this vehicle. Wondering what the mpg's are on the 2.0 turbo???,performance safety look efficiencys 19 looking pck small performance 20 audi like wondering vehicle awesome sharp
3496,"February  4, 2015  2:10PM",graphicguy,"Had a chance to drive an S3 while I was in Indianapolis about a week ago. I usually don't do test drives unless I'm at least contemplating a car, which I'm not. But, as visiting my sister and on the way, with some time to kill, I passed an Audi dealer. Pulled in and saw they had 3 S3s. Dealer plate on and away we went.  Fast car. A little small, but it reminded me of the A4 from probably 5 or 6 model years ago. Having owned the S4, the controls were all familiar. If I could only use one word to describe it? HIGHSTRUNG. If feels like it always wants to race. Suspension dances on the line between harsh and firm but never quite crosses over to harsh. You know it's working.....all the time, though. Seat of the pants performance tells me it's about the same as the S4. DSG was fun. Engine gets on the boil right now.  The good news...the quattro system didn't bind like it did with my S4. It operated seamlessly. The bad news is it reminds me of some of the GM cars from the '90s. ""yeah....we can make a suspension that will corner....you'll have to put up with a ride that makes you tired and hurt your butt, but it can be done"". The suspesnion of the S3 just wears you out on anything other than glass smooth roads. The S4 would still be the way I'd go, for the better suspension alone, but the S3 would make me think twice given the price difference.  If I had to go German, and I wanted a fast German sports car, I'd probably save myself a lot of money and go with the Audi's younger sibling.....the VW GTI.  Or, step up the ladder and pay all the money and get a 2/335ix.",never feels id word litacurae sister think bad dont smooth mazdar audis im pulled week seamlessly safetyd difference alone chance system could 6 wears bind dealer twice wants brand newsthe money performance roads news dsg know still performance boil least contemplating workingall pay didnt controls line went small performance audi test performances step drive plate 3 good away save right corneryoull operated anything dances younger 90s german done usually makes glass gets saw make kill suspesnion years drives race wanted always passed though ride fast 2bmwix tells harsh pants 5 time buaudi reminds would get price owned fun firm yeahwe way ladder probably cars comfort gm ago use highstrung go lot siblinfordhe quite put visiting beaudier unless hurt one crosses like reminded indianapolis car given describe volkswagen
3497,"February  4, 2015  3:10PM",kyfdx,Can you get it with a stick?,get stick
3498,"February  4, 2015  3:56PM",andres3," You'll have to settle for the Golf R for a stick option. If you ask me, it's a fairly decent bargain since it isn't detuned mechanically. I still think the Audi interior and longer warranty and better customer service is worth at least a few grand, so it's a toss up depending on what you value. From what I've seen, there's better quality control in Ingolstadt than Mexico.  I found the S4 to be stronger ""seat of the pants"" than the S3 though. 7th gear on the DSG is worth it too.  Now, if they could just re-release the S4 being 300 lbs. lighter it would be perfect.",ive decent think maintenance ask comfort could longer worth bargain stick value gear perfect dsg still maintenance least detuned 300 7th audi toss setacurae r rerelease quality theres though control mexico since pants would depending isnt fairly seen ingolstadt mechanically comfort lbs found option lighter customer grand beaudier youll stronger volkswagen
3499,"February  4, 2015  3:59PM",andres3,"I need to ask, what are/were the symptoms of the ""binding"" Quattro AWD system in your S4? How did you notice it? Did it happen every time? occasionally? Did it worsen over time?  Details please.  Maybe that's what made you not get all the BANG you paid for in the S4, because I'm surprised you felt the S3 just as quick (I know the 0-60 times tend to agree with you), but the S4 is underrated, and did you ever use the ""launch control technique"" described in the manual?",bang tend please 060 technique described felt launch notice im know paid arewere need quick use ask system occasionally made happen surprised control symptoms performance binding audi maybe ever worsen underrated agree performance every details times time get thcadillac
3500,"February  4, 2015  4:08PM",graphicguy,"kyfdx...no stick on the S3 (at least that's what the sales person said). The MSRP on the one I drove, which was fairly loaded up (but you could add even more) was knocking on the $50K door, but you could still add more to it.  You can get a 235ix for that money, which can be had with a manual transmision, handles as well and has a more liveable suspension.  Or, wait a bit and get the ATS-V for what I'll assume will be a simla price and get Magnetic Ride (which is wonderful) and add a healthy dose of style to your performance.",sales 50k dose transmision drove money fairly liveable handles performance msrp wait still least said bit ill add assume could ride performance audi wonderful one healthy 235ix simla performance door well loaded person even knocking magnetic kyfdxno get style price thcadillac cadillacv stick
3501,"February  4, 2015  7:05PM",kyfdx,"I don't think you can get a stick in a Golf R, either...",r get stick either think dont volkswagen
3502,"February  5, 2015  2:37AM",nyccarguy,@kyfdx‌  You sure can.,kyfdx‌ sure
3503,"February  5, 2015  2:47AM",kyfdx,   Well ... dang,well dang
3504,"February  5, 2015  3:58AM",andres3,"That goes for the all-new 2015 Golf R with 292 HP (just like the S3). If you want a stick, you gotta get the 4-door hatch.",2015 want 4door 292 r goes audi like allnew performance goaudia get volkswagen hatch stick
